CustomerID,total_transactions,total_quantity,total_revenue,avg_order_value,first_purchase_date,last_purchase_date,recency_days
14895,20,4851,11138.710000000001,22.366887550200804,2011-02-22 13:08:00,2011-12-02 09:23:00,7
14896,2,279,468.77000000000004,10.901627906976746,2010-12-09 12:24:00,2011-05-19 10:20:00,204
14897,4,468,1366.38,24.84327272727273,2011-02-16 08:37:00,2011-12-02 10:32:00,7
14898,6,1001,1269.31,11.645045871559633,2010-12-03 15:25:00,2011-11-16 14:54:00,22
14901,9,661,1421.29,14.805104166666666,2010-12-02 11:20:00,2011-11-28 17:09:00,10
14902,1,218,332.66,16.633000000000003,2011-11-14 10:34:00,2011-11-14 10:34:00,25
14903,5,1531,2795.33,7.986657142857142,2011-03-06 11:50:00,2011-11-18 16:07:00,20
14904,2,1985,1025.44,14.86144927536232,2011-11-14 09:13:00,2011-12-07 12:55:00,1
14905,2,287,616.15,36.24411764705882,2011-04-20 10:48:00,2011-07-05 12:41:00,157
14907,7,1691,3501.1,21.21878787878788,2010-12-07 10:14:00,2011-12-06 14:14:00,2
14908,1,132,277.8,30.866666666666667,2011-09-26 12:56:00,2011-09-26 12:56:00,73
14910,4,238,434.35,14.478333333333333,2011-10-16 11:06:00,2011-12-07 10:06:00,2
14911,201,80240,143711.17,25.345885361552032,2010-12-01 14:05:00,2011-12-08 15:54:00,0
14912,2,971,867.85,32.14259259259259,2011-04-07 11:06:00,2011-11-23 09:20:00,16
14913,4,1743,1227.43,14.108390804597702,2010-12-15 14:35:00,2011-11-04 08:29:00,35
14915,2,112,307.48,25.623333333333335,2011-03-07 09:39:00,2011-09-09 13:34:00,90
14916,4,1136,1268.98,16.48025974025974,2011-01-19 15:30:00,2011-09-30 09:20:00,70
14918,2,675,1610.15,35.781111111111116,2011-07-08 12:50:00,2011-08-16 11:50:00,115
14920,2,509,977.77,17.153859649122808,2011-05-11 10:31:00,2011-05-11 10:32:00,212
14921,2,953,1316.07,16.872692307692308,2011-05-22 12:51:00,2011-11-09 13:17:00,29
14923,1,418,749.1,17.025000000000002,2011-10-20 11:51:00,2011-10-20 11:51:00,50
14924,1,64,310.05,31.005000000000003,2011-04-08 09:25:00,2011-04-08 09:25:00,245
14929,1,136,223.88,20.35272727272727,2011-11-07 17:21:00,2011-11-07 17:21:00,31
14930,3,1160,2362.96,18.605984251968504,2011-03-10 14:42:00,2011-08-23 10:31:00,108
14931,5,417,1257.68,30.675121951219513,2011-04-13 09:32:00,2011-12-05 10:19:00,4
14932,1,80,363.53,21.384117647058822,2010-12-09 11:48:00,2010-12-09 11:48:00,365
14934,2,1042,1890.94,21.734942528735633,2011-03-02 11:48:00,2011-09-19 10:10:00,81
14935,1,935,1784.71,178.471,2011-02-15 14:44:00,2011-02-15 14:44:00,296
14936,8,4085,8137.02,22.35445054945055,2011-03-09 11:53:00,2011-11-06 10:30:00,33
14937,3,484,1621.88,47.70235294117647,2011-08-01 14:16:00,2011-10-14 12:29:00,56
14944,12,2815,5900.25,34.707352941176474,2011-02-16 12:47:00,2011-11-10 09:10:00,29
14946,1,22,100.9,33.63333333333333,2011-11-25 13:33:00,2011-11-25 13:33:00,13
14947,2,179,290.82,20.77285714285714,2011-08-01 09:31:00,2011-09-28 15:48:00,71
14948,6,673,1101.97,17.491587301587302,2011-05-04 14:52:00,2011-11-16 17:16:00,22
14950,1,136,371.2,19.53684210526316,2011-11-20 13:48:00,2011-11-20 13:48:00,18
14951,1,311,311.69,15.5845,2011-09-21 15:15:00,2011-09-21 15:15:00,78
14952,11,3355,8099.49,58.69195652173913,2010-12-10 12:48:00,2011-10-11 10:33:00,59
14953,1,224,285.67,5.2901851851851855,2011-11-14 14:59:00,2011-11-14 14:59:00,24
14954,1,117,294.85,3.8292207792207793,2011-11-27 14:30:00,2011-11-27 14:30:00,11
14957,1,34,58.49,4.8741666666666665,2011-03-31 17:59:00,2011-03-31 17:59:00,252
14958,3,128,483.72999999999996,11.798292682926828,2011-04-08 11:28:00,2011-07-15 14:20:00,146
14959,4,494,695.42,11.786779661016949,2011-02-16 13:00:00,2011-10-06 18:23:00,63
14960,2,221,221.27,8.195185185185185,2011-06-21 13:38:00,2011-12-01 12:54:00,7
14961,9,3708,7044.68,22.579102564102566,2010-12-14 11:38:00,2011-11-29 09:42:00,10
14962,1,44,126.7,25.34,2011-03-14 09:42:00,2011-03-14 09:42:00,270
14963,5,1159,1472.34,7.6684375,2011-06-09 12:30:00,2011-11-30 12:16:00,9
14964,1,143,206.21,15.862307692307693,2011-04-06 14:13:00,2011-04-06 14:13:00,246
14965,2,363,596.09,7.359135802469136,2011-09-04 13:15:00,2011-09-04 13:20:00,95
14966,1,179,183.02,5.08388888888889,2011-11-25 12:20:00,2011-11-25 12:20:00,14
14967,1,140,463.8,77.3,2011-10-21 11:06:00,2011-10-21 11:06:00,49
14968,1,127,147.59,3.988918918918919,2011-11-09 13:58:00,2011-11-09 13:58:00,29
14970,4,250,1592.06,46.825294117647054,2011-01-27 12:23:00,2011-10-02 13:44:00,67
14971,3,639,1097.98,7.083741935483871,2011-10-27 13:33:00,2011-11-04 17:07:00,34
14972,1,28,114.77,6.376111111111111,2011-08-03 14:54:00,2011-08-03 14:54:00,127
14973,3,369,1314.45,41.0765625,2011-04-28 12:22:00,2011-08-24 15:51:00,106
14974,1,37,89.94,5.290588235294117,2011-11-02 13:01:00,2011-11-02 13:01:00,36
14975,1,380,279.94,25.44909090909091,2011-10-13 14:08:00,2011-10-13 14:08:00,56
14976,7,234,790.86,10.984166666666667,2011-01-17 11:09:00,2011-10-13 16:37:00,56
14978,5,523,1921.3700000000001,8.97836448598131,2011-01-13 12:03:00,2011-09-28 13:07:00,71
14981,1,97,102.12,12.765,2011-04-07 13:45:00,2011-04-07 13:45:00,245
14984,2,58,202.37,5.188974358974359,2011-06-12 11:04:00,2011-11-20 14:28:00,18
14985,2,256,292.01,3.5181927710843373,2010-12-16 19:51:00,2011-05-25 14:29:00,197
14987,2,128,326.4,81.6,2010-12-09 12:13:00,2011-11-24 09:59:00,15
14988,1,141,334.54,8.3635,2011-05-12 12:05:00,2011-05-12 12:05:00,211
14995,2,102,231.98000000000002,3.866333333333334,2011-03-04 13:14:00,2011-11-01 11:39:00,38
14997,3,1120,546.1999999999999,21.007692307692306,2011-06-14 16:52:00,2011-10-24 13:28:00,45
14998,2,258,414.87,5.606351351351352,2011-04-12 16:28:00,2011-06-22 17:30:00,169
15000,1,218,490.52,6.37038961038961,2011-10-23 11:42:00,2011-10-23 11:42:00,47
15002,4,862,1641.76,14.276173913043479,2010-12-07 13:16:00,2011-08-16 10:44:00,115
15004,1,623,1220.77,7.927077922077922,2011-07-15 14:05:00,2011-07-15 14:05:00,146
15005,28,4230,6295.37,5.661303956834533,2010-12-08 14:36:00,2011-11-24 12:25:00,15
15006,1,286,480.38,3.639242424242424,2011-10-19 15:08:00,2011-10-19 15:08:00,50
15007,1,69,156.91,13.075833333333334,2011-07-03 16:00:00,2011-07-03 16:00:00,158
15009,3,639,1259.43,6.996833333333334,2011-11-14 17:40:00,2011-11-27 13:35:00,11
15010,1,184,308.94,15.447,2011-11-04 12:42:00,2011-11-04 12:42:00,35
15012,2,225,405.04,3.3200000000000003,2010-12-01 12:49:00,2011-10-17 12:22:00,53
15014,2,149,257.67,7.808181818181819,2011-06-16 19:40:00,2011-10-27 20:07:00,42
15016,1,76,170.04,8.501999999999999,2011-06-20 12:06:00,2011-06-20 12:06:00,172
15017,1,63,125.58,6.279,2011-11-06 10:33:00,2011-11-06 10:33:00,33
15018,3,189,496.21000000000004,16.006774193548388,2010-12-07 10:47:00,2011-11-01 12:47:00,38
15019,1,150,252.81,3.8304545454545456,2011-03-18 12:35:00,2011-03-18 12:35:00,266
15021,9,819,1871.77,4.215698198198198,2010-12-08 12:17:00,2011-12-01 11:53:00,8
15022,4,527,852.39,7.044545454545454,2011-10-23 15:47:00,2011-11-28 12:35:00,11
15023,11,2827,6720.41,12.152640144665462,2010-12-05 13:49:00,2011-12-06 17:23:00,2
15024,10,902,1636.43,10.765986842105264,2010-12-07 13:20:00,2011-11-30 12:06:00,9
15025,1,184,361.96,5.402388059701492,2011-11-06 15:20:00,2011-11-06 15:20:00,32
15026,3,285,469.0,7.688524590163935,2011-03-07 13:45:00,2011-09-20 13:52:00,79
15027,4,565,1066.1499999999999,30.461428571428566,2011-04-15 14:14:00,2011-11-09 10:16:00,30
15028,4,459,627.13,13.065208333333333,2010-12-06 12:47:00,2011-12-01 14:06:00,7
15030,2,372,518.28,74.03999999999999,2011-03-16 15:34:00,2011-09-29 10:50:00,71
15031,4,400,653.19,5.93809090909091,2011-03-02 14:46:00,2011-12-05 14:19:00,3
15032,3,2968,4959.1,95.3673076923077,2010-12-08 12:57:00,2011-03-28 15:03:00,255
15033,10,1672,2557.18,5.104151696606786,2011-01-14 13:28:00,2011-12-05 12:40:00,4
15034,8,2413,4274.16,10.959384615384614,2010-12-21 09:47:00,2011-11-24 12:11:00,15
15035,1,245,252.73000000000002,9.36037037037037,2011-09-11 11:08:00,2011-09-11 11:08:00,89
15036,3,316,429.56,3.609747899159664,2011-06-13 12:19:00,2011-09-28 15:42:00,71
15038,6,212,685.74,5.48592,2010-12-05 10:54:00,2011-10-12 11:33:00,58
15039,47,9131,19766.59,13.38293161814489,2010-12-06 11:26:00,2011-11-30 11:31:00,9
15041,1,103,179.93,2.7262121212121215,2011-06-22 16:16:00,2011-06-22 16:16:00,169
15042,1,30,135.93,27.186,2011-05-24 16:25:00,2011-05-24 16:25:00,198
15043,1,300,537.0,179.0,2011-11-08 14:26:00,2011-11-08 14:26:00,30
15044,17,2785,7634.7300000000005,17.19533783783784,2010-12-12 14:27:00,2011-11-20 13:20:00,18
15045,2,114,735.66,61.305,2011-03-27 11:44:00,2011-07-11 11:33:00,151
15046,15,3372,5090.42,25.32547263681592,2011-01-05 15:30:00,2011-11-30 15:50:00,8
15047,1,222,343.62,15.61909090909091,2011-03-15 10:49:00,2011-03-15 10:49:00,269
15048,4,192,381.0,4.053191489361702,2010-12-06 12:15:00,2011-10-05 14:55:00,64
15049,1,63,121.17000000000002,40.39000000000001,2011-03-11 12:13:00,2011-03-11 12:13:00,273
15050,3,1216,1737.69,22.86434210526316,2011-09-29 13:22:00,2011-11-14 16:17:00,24
15051,3,1010,1383.3600000000001,9.741971830985916,2011-07-12 15:29:00,2011-11-16 15:38:00,22
15052,1,79,207.73000000000002,7.418928571428572,2011-01-24 15:52:00,2011-01-24 15:52:00,318
15053,3,984,693.95,10.057246376811595,2011-03-03 12:06:00,2011-12-05 12:08:00,4
15054,2,198,302.1,2.6500000000000004,2011-10-30 14:33:00,2011-11-27 15:02:00,11
15057,2,668,1489.5,59.58,2011-01-28 09:09:00,2011-03-09 15:17:00,274
15058,11,1054,2102.54,7.904285714285714,2011-01-31 15:35:00,2011-11-14 14:57:00,24
15059,9,604,1337.72,5.644388185654009,2011-01-09 11:54:00,2011-10-30 11:35:00,40
15060,4,257,294.25,2.5586956521739133,2011-11-30 14:03:00,2011-12-01 13:47:00,7
15061,48,28920,54534.14,135.32044665012407,2010-12-02 15:19:00,2011-12-06 12:06:00,3
15062,4,763,987.86,17.330877192982456,2010-12-15 15:37:00,2011-09-29 16:51:00,70
15063,1,56,370.79999999999995,74.16,2011-05-10 13:25:00,2011-05-10 13:25:00,212
15065,4,1383,3158.13,20.37503225806452,2011-02-21 12:54:00,2011-11-02 09:45:00,37
15066,1,317,893.59,21.275952380952383,2011-10-17 13:25:00,2011-10-17 13:25:00,52
15067,3,954,1744.76,21.277560975609756,2011-03-02 12:10:00,2011-09-22 13:20:00,77
15068,2,364,553.36,5.320769230769231,2011-03-28 14:27:00,2011-10-24 14:47:00,45
15069,1,520,1109.53,15.850428571428571,2011-06-13 14:16:00,2011-06-13 14:16:00,178
15070,1,36,106.2,106.2,2010-12-02 11:23:00,2010-12-02 11:23:00,372
15071,2,269,982.07,37.77192307692308,2011-03-09 10:19:00,2011-09-07 11:43:00,93
15073,3,491,1043.41,19.322407407407407,2011-06-06 09:59:00,2011-11-30 10:44:00,9
15074,1,431,735.67,17.943170731707315,2011-08-26 14:45:00,2011-08-26 14:45:00,104
15075,1,447,773.03,28.63074074074074,2011-09-23 12:27:00,2011-09-23 12:27:00,77
15076,1,571,880.85,17.976530612244897,2011-06-20 08:23:00,2011-06-20 08:23:00,172
15078,32,5105,9743.11,22.14343181818182,2010-12-06 12:38:00,2011-12-02 15:41:00,6
15079,4,389,895.61,19.055531914893617,2010-12-09 09:25:00,2011-05-11 12:45:00,212
15081,5,190,504.8,15.296969696969697,2010-12-07 16:20:00,2011-11-17 17:08:00,21
15083,1,38,88.2,17.64,2011-03-28 12:18:00,2011-03-28 12:18:00,256
15087,1,470,306.94,20.462666666666667,2011-03-03 10:34:00,2011-03-03 10:34:00,281
15088,2,460,1160.07,20.352105263157895,2011-10-03 14:05:00,2011-11-18 13:14:00,20
15089,6,1359,2420.84,16.69544827586207,2011-08-03 14:14:00,2011-11-29 16:31:00,9
15090,1,208,381.32,16.57913043478261,2011-02-04 14:03:00,2011-02-04 14:03:00,307
15091,1,346,480.71,16.023666666666667,2011-10-03 12:47:00,2011-10-03 12:47:00,67
15092,2,135,457.81,17.608076923076922,2011-03-01 12:24:00,2011-05-08 14:10:00,214
15093,6,3760,4597.02,42.565000000000005,2010-12-02 18:25:00,2011-11-21 13:09:00,17
15095,4,1079,1370.6,29.161702127659574,2011-05-20 14:27:00,2011-08-28 12:01:00,103
15096,1,120,219.39000000000001,19.944545454545455,2011-10-28 10:27:00,2011-10-28 10:27:00,42
15097,1,170,248.08,9.923200000000001,2011-12-05 14:03:00,2011-12-05 14:03:00,3
15098,3,121,39916.5,13305.5,2011-06-10 15:22:00,2011-06-10 15:33:00,181
15099,1,343,410.48,17.84695652173913,2011-09-16 13:13:00,2011-09-16 13:13:00,83
15100,3,80,876.0,292.0,2010-12-01 09:09:00,2011-01-10 10:35:00,333
15101,2,241,317.53,39.69125,2010-12-15 12:54:00,2011-12-01 10:18:00,8
15103,2,329,703.36,20.096,2011-09-14 13:54:00,2011-11-08 14:53:00,30
15104,2,635,993.54,14.828955223880596,2011-03-02 14:16:00,2011-05-27 12:29:00,196
15105,7,1211,2298.93,22.76168316831683,2011-07-28 10:09:00,2011-11-21 16:54:00,17
15106,5,1181,1422.52,14.2252,2011-03-15 12:52:00,2011-11-22 09:16:00,17
15107,6,169,319.5,19.96875,2010-12-02 13:45:00,2011-02-01 14:46:00,310
15108,4,499,1300.25,21.670833333333334,2011-04-26 10:54:00,2011-07-21 10:24:00,141
15109,1,131,484.95,17.319642857142856,2011-04-08 09:58:00,2011-04-08 09:58:00,245
15110,4,246,996.1,28.46,2011-01-25 11:41:00,2011-11-16 11:16:00,23
15111,3,710,1567.48,18.660476190476192,2010-12-02 11:45:00,2011-11-10 16:58:00,28
15113,3,2344,3509.43,36.179690721649486,2011-10-16 15:27:00,2011-11-30 08:23:00,9
15114,10,3096,2760.56,14.012994923857867,2011-02-11 08:45:00,2011-11-09 15:05:00,29
15115,1,157,340.11,16.195714285714285,2011-11-21 14:59:00,2011-11-21 14:59:00,17
15116,4,648,1352.75,30.06111111111111,2011-05-19 08:50:00,2011-11-22 12:25:00,17
15117,5,1948,1551.78,19.64278481012658,2011-05-08 12:38:00,2011-11-25 08:12:00,14
15118,1,1440,244.8,244.8,2011-07-28 14:54:00,2011-07-28 14:54:00,133
15119,1,88,266.4,19.02857142857143,2011-04-08 09:08:00,2011-04-08 09:08:00,245
15120,1,296,358.82,17.086666666666666,2011-07-29 09:48:00,2011-07-29 09:48:00,133
15121,2,199,457.72,16.34714285714286,2011-02-24 12:41:00,2011-10-20 14:51:00,49
15122,3,800,1633.78,19.924146341463413,2011-02-15 09:59:00,2011-08-17 16:48:00,113
15123,2,1195,2199.31,20.748207547169812,2011-05-17 14:57:00,2011-12-02 13:12:00,6
15124,2,233,184.19,12.279333333333334,2011-06-01 09:06:00,2011-11-17 10:09:00,22
15125,15,6193,11528.48,90.77543307086614,2011-03-14 09:59:00,2011-11-14 13:57:00,24
15127,1,251,406.53,25.408125,2011-10-05 10:30:00,2011-10-05 10:30:00,65
15128,4,1343,1471.0,14.42156862745098,2011-05-04 12:32:00,2011-10-10 13:54:00,59
15129,11,1794,3447.4,41.04047619047619,2011-02-21 09:09:00,2011-10-20 14:40:00,49
15130,1,197,330.11,15.005,2011-06-23 10:15:00,2011-06-23 10:15:00,169
15132,5,679,977.9300000000001,18.806346153846157,2011-03-22 12:02:00,2011-11-21 17:10:00,17
15133,3,680,982.42,33.87655172413793,2011-02-11 10:38:00,2011-08-04 10:44:00,127
15134,8,887,1387.99,19.013561643835615,2011-04-13 11:05:00,2011-11-25 08:55:00,14
15135,1,43,139.05,15.450000000000001,2011-04-14 19:16:00,2011-04-14 19:16:00,238
15136,4,776,1286.7,18.92205882352941,2011-09-04 16:05:00,2011-12-07 12:26:00,2
15139,2,208,178.96,13.766153846153847,2011-01-07 12:44:00,2011-04-14 11:39:00,239
15140,7,1572,2354.25,29.428125,2011-03-20 14:37:00,2011-10-18 14:07:00,51
15142,1,365,498.74,19.182307692307692,2011-10-24 12:51:00,2011-10-24 12:51:00,45
15143,1,150,259.45,18.532142857142855,2011-04-28 12:03:00,2011-04-28 12:03:00,225
15144,17,3050,6580.44,30.324608294930872,2011-01-31 13:17:00,2011-12-01 15:12:00,7
15145,4,756,1194.73,17.83179104477612,2011-04-05 15:20:00,2011-12-05 17:21:00,3
15146,2,1473,1327.16,14.584175824175825,2011-02-21 13:07:00,2011-06-28 12:09:00,164
15147,1,366,623.5,22.267857142857142,2011-04-13 15:57:00,2011-04-13 15:57:00,239
15148,1,187,301.29,15.0645,2011-11-29 08:21:00,2011-11-29 08:21:00,10
15149,1,128,520.8000000000001,22.643478260869568,2011-07-29 10:58:00,2011-07-29 10:58:00,133
15150,10,3642,5291.33,15.517096774193549,2011-03-15 14:21:00,2011-11-22 12:52:00,16
15152,13,2704,4745.69,17.511771217712177,2011-06-05 15:36:00,2011-11-30 12:32:00,9
15153,1,198,329.25,14.965909090909092,2011-11-08 17:09:00,2011-11-08 17:09:00,30
15154,1,89,254.28,3.581408450704225,2011-09-25 16:05:00,2011-09-25 16:05:00,74
15156,3,597,961.49,17.481636363636365,2011-11-06 12:41:00,2011-12-08 18:22:00,0
15157,3,2392,1936.07,15.48856,2010-12-16 13:44:00,2011-12-06 11:28:00,3
15158,1,198,401.40000000000003,57.34285714285715,2011-10-25 13:53:00,2011-10-25 13:53:00,44
15159,30,11441,18641.010000000002,26.254943661971833,2010-12-13 15:44:00,2011-12-08 12:05:00,1
15160,1,84,158.16,39.54,2010-12-17 14:15:00,2010-12-17 14:15:00,356
15163,2,186,304.47,10.49896551724138,2011-05-31 15:22:00,2011-11-21 13:10:00,17
15164,3,351,824.58,8.164158415841584,2011-01-04 14:21:00,2011-10-02 12:05:00,68
15165,1,160,487.75,18.064814814814813,2010-12-01 14:03:00,2010-12-01 14:03:00,372
15167,1,65,158.8,4.071794871794872,2011-01-23 12:41:00,2011-01-23 12:41:00,320
15168,1,52,106.56,21.312,2011-11-14 11:26:00,2011-11-14 11:26:00,25
15171,1,290,1289.5,257.9,2011-01-12 15:36:00,2011-01-12 15:36:00,330
15172,5,1611,1624.05,14.764090909090909,2011-04-17 11:56:00,2011-12-01 11:51:00,8
15174,1,145,135.75,12.340909090909092,2011-01-21 09:06:00,2011-01-21 09:06:00,322
15175,1,454,224.14,9.745217391304347,2011-09-29 11:31:00,2011-09-29 11:31:00,71
15178,1,30,40.5,13.5,2011-03-24 15:12:00,2011-03-24 15:12:00,259
15179,5,1938,2206.95,23.73064516129032,2011-01-24 13:48:00,2011-11-21 12:53:00,17
15180,1,36,87.5,14.583333333333334,2010-12-07 14:57:00,2010-12-07 14:57:00,366
15181,3,544,689.4799999999999,43.092499999999994,2011-03-15 12:03:00,2011-10-04 13:58:00,65
15182,2,253,622.85,21.477586206896554,2011-03-16 12:42:00,2011-07-08 13:37:00,153
15184,2,199,402.2,6.487096774193549,2011-06-02 12:06:00,2011-11-10 13:41:00,28
15185,1,666,310.62,14.791428571428572,2011-09-30 14:06:00,2011-09-30 14:06:00,69
15186,2,215,411.41,21.653157894736843,2011-06-24 14:54:00,2011-11-25 14:58:00,13
15187,16,1887,4777.18,52.49648351648352,2011-05-11 13:49:00,2011-12-08 11:56:00,1
15189,41,6149,16225.39,76.53485849056604,2011-01-11 12:29:00,2011-12-08 13:22:00,0
15192,3,918,1044.32,20.47686274509804,2010-12-09 14:56:00,2011-08-12 11:41:00,119
15193,1,144,499.32,26.28,2011-10-10 08:23:00,2011-10-10 08:23:00,60
15194,15,5703,7616.53,24.569451612903226,2010-12-06 15:00:00,2011-12-06 15:10:00,2
15195,1,1404,3861.0,3861.0,2011-12-07 12:20:00,2011-12-07 12:20:00,2
15197,3,469,1079.6100000000001,33.737812500000004,2010-12-16 18:01:00,2011-11-29 10:00:00,10
15198,2,120,193.64,19.363999999999997,2011-08-07 15:16:00,2011-09-08 14:42:00,91
15199,4,396,1268.7,97.5923076923077,2011-02-04 14:04:00,2011-10-11 15:12:00,58
15201,5,1210,1236.54,17.92086956521739,2011-04-06 14:02:00,2011-09-13 14:53:00,86
15203,6,1753,1827.8,12.871830985915492,2011-02-01 12:29:00,2011-11-14 08:16:00,25
15204,1,258,316.58,35.175555555555555,2010-12-17 13:49:00,2010-12-17 13:49:00,356
15205,2,378,653.24,17.655135135135136,2011-08-04 16:07:00,2011-09-15 19:36:00,84
15206,4,162,420.29999999999995,46.699999999999996,2011-03-09 08:59:00,2011-11-29 13:41:00,9
15208,5,316,870.12,20.717142857142857,2010-12-21 13:03:00,2011-12-08 17:24:00,0
15210,1,228,331.18,16.559,2011-04-28 16:11:00,2011-04-28 16:11:00,224
15211,2,240,894.4100000000001,17.20019230769231,2010-12-09 16:08:00,2011-10-10 13:31:00,59
15212,1,36,101.8,20.36,2011-04-12 13:45:00,2011-04-12 13:45:00,240
15213,2,272,328.35,13.68125,2011-01-14 11:05:00,2011-01-25 12:21:00,318
15214,8,1254,1661.44,15.104000000000001,2011-04-11 09:46:00,2011-12-08 12:07:00,1
15215,3,225,734.94,20.998285714285714,2011-09-04 12:24:00,2011-10-24 11:41:00,46
15216,1,28,96.6,48.3,2011-09-13 11:41:00,2011-09-13 11:41:00,87
15218,11,3329,5756.89,34.680060240963854,2011-01-25 11:20:00,2011-11-29 11:48:00,10
15219,1,45,305.75,33.97222222222222,2011-06-16 16:57:00,2011-06-16 16:57:00,175
15220,6,1393,1778.96,15.204786324786324,2011-03-04 10:24:00,2011-10-19 12:39:00,51
15221,1,43,403.25,80.65,2010-12-08 13:08:00,2010-12-08 13:08:00,365
15222,1,440,585.0,117.0,2011-01-25 08:03:00,2011-01-25 08:03:00,318
15223,2,213,755.75,37.7875,2011-04-04 12:17:00,2011-04-28 11:31:00,225
15224,2,152,322.08,23.005714285714284,2010-12-12 12:34:00,2010-12-16 15:02:00,357
15225,1,226,409.40000000000003,17.8,2011-04-19 14:51:00,2011-04-19 14:51:00,233
15226,1,71,154.41,19.30125,2011-02-02 11:41:00,2011-02-02 11:41:00,310
15227,5,750,1219.4,21.024137931034485,2011-01-26 15:31:00,2011-11-03 11:59:00,36
15228,4,2255,3386.71,27.09368,2011-02-18 09:04:00,2011-10-04 13:56:00,65
15230,2,351,429.6,18.678260869565218,2011-04-13 11:04:00,2011-04-14 14:39:00,238
15232,2,686,612.06,19.743870967741934,2011-07-22 12:21:00,2011-08-18 16:27:00,112
15234,1,196,197.0,14.071428571428571,2011-03-08 08:53:00,2011-03-08 08:53:00,276
15235,12,1324,2247.51,15.716853146853149,2010-12-01 17:22:00,2011-05-06 09:44:00,217
15236,1,269,321.05,21.403333333333332,2011-02-14 10:52:00,2011-02-14 10:52:00,298
15237,4,1071,1412.32,14.265858585858584,2011-04-26 15:04:00,2011-12-08 09:46:00,1
15238,3,692,1071.99,21.4398,2011-06-08 16:00:00,2011-11-10 14:28:00,28
15239,2,594,780.59,15.930408163265307,2011-09-22 09:53:00,2011-11-29 14:14:00,9
15240,5,1369,1706.57,21.879102564102563,2011-02-01 08:23:00,2011-10-26 09:50:00,44
15241,8,1818,1756.44,15.967636363636364,2011-03-01 11:02:00,2011-10-04 09:05:00,66
15243,1,185,316.68,14.394545454545455,2011-09-26 14:12:00,2011-09-26 14:12:00,73
15244,2,405,631.57,18.57558823529412,2011-04-05 15:12:00,2011-10-05 13:19:00,64
15245,3,1784,2515.84,28.267865168539327,2011-03-23 13:42:00,2011-07-28 18:56:00,133
15246,2,247,514.15,15.58030303030303,2010-12-16 09:46:00,2011-04-15 14:45:00,237
15247,1,160,356.0,59.333333333333336,2011-08-09 12:52:00,2011-08-09 12:52:00,121
15249,13,3577,6688.46,19.109885714285713,2011-03-28 12:49:00,2011-11-08 11:45:00,31
15251,11,6171,10484.99,94.45936936936937,2011-04-12 10:38:00,2011-11-30 15:02:00,8
15252,2,522,740.78,16.83590909090909,2011-06-09 14:15:00,2011-11-03 13:30:00,35
15253,5,866,918.1999999999999,17.32452830188679,2011-06-23 12:19:00,2011-11-23 16:22:00,15
15254,1,275,300.36,16.686666666666667,2011-08-04 15:04:00,2011-08-04 15:04:00,126
15255,1,489,890.85,18.95425531914894,2011-10-04 12:43:00,2011-10-04 12:43:00,66
15256,1,55,98.45,16.408333333333335,2011-07-14 11:47:00,2011-07-14 11:47:00,148
15257,1,46,317.15,45.30714285714286,2011-03-01 12:58:00,2011-03-01 12:58:00,282
15258,2,142,623.16,18.328235294117647,2011-05-06 14:16:00,2011-06-24 12:30:00,168
15260,7,885,1810.77,23.516493506493507,2010-12-02 12:09:00,2011-08-31 13:55:00,99
15261,1,270,254.82,13.41157894736842,2011-07-27 15:20:00,2011-07-27 15:20:00,134
15262,1,73,178.95000000000002,17.895000000000003,2011-01-20 12:16:00,2011-01-20 12:16:00,323
15263,1,89,156.51,13.042499999999999,2011-08-25 10:26:00,2011-08-25 10:26:00,106
15264,1,265,393.74,17.11913043478261,2011-10-06 13:49:00,2011-10-06 13:49:00,63
15265,2,612,1506.1200000000001,18.36731707317073,2011-04-18 12:16:00,2011-07-11 14:46:00,150
15266,1,18,119.3,19.883333333333333,2011-01-05 13:40:00,2011-01-05 13:40:00,337
15267,5,944,1717.36,156.12363636363636,2011-06-10 10:24:00,2011-11-17 15:59:00,21
15269,1,26,408.8,204.4,2011-11-16 09:32:00,2011-11-16 09:32:00,23
15270,7,1521,2379.49,58.03634146341463,2011-02-02 13:25:00,2011-11-24 09:24:00,15
15271,15,1251,2493.34,9.444469696969698,2010-12-09 13:47:00,2011-12-02 14:11:00,6
15272,2,310,721.94,11.45936507936508,2011-09-14 16:36:00,2011-10-13 12:59:00,56
15274,2,619,716.57,15.246170212765959,2011-11-21 14:17:00,2011-12-05 16:57:00,3
15275,1,498,615.14,15.003414634146342,2011-11-02 11:20:00,2011-11-02 11:20:00,37
15276,1,61,128.63,2.6251020408163264,2011-10-04 16:39:00,2011-10-04 16:39:00,65
15277,1,205,255.89999999999998,21.325,2011-10-24 10:08:00,2011-10-24 10:08:00,46
15279,1,189,290.51,15.29,2010-12-20 10:48:00,2010-12-20 10:48:00,354
15280,1,154,113.12,7.07,2011-06-20 17:14:00,2011-06-20 17:14:00,171
15281,9,1211,2332.15,16.778057553956835,2011-01-10 15:51:00,2011-10-12 09:10:00,58
15286,1,55,240.55,80.18333333333334,2011-10-21 11:08:00,2011-10-21 11:08:00,49
15287,1431,420851,1755388.6,13.277677261243817,2010-12-01 14:32:00,2011-12-09 10:26:00,0
15288,5,775,2306.52,26.210454545454546,2010-12-09 13:59:00,2011-10-27 16:58:00,42
